StudentID,State,Region,,,,,,,,,,,,,,,,
1109,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
1109,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
1110,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
1110,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
1110,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
1110,Sikkim,EASTERN REGION,,,,,,,,,,,,,,,,
1111,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
1111,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
1111,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
1111,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
1112,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
1112,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
1112,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
1112,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
1113,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
1113,Manipur,EASTERN REGION,,,,,,,,,,,,,,,,
1114,Tripura,EASTERN REGION,,,,,,,,,,,,,,,,
1114,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
1114,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
1114,Punjab,NORTHERN REGION,,,,,,,,,,,,,,,,
1114,Assam,EASTERN REGION,,,,,,,,,,,,,,,,
1115,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
1115,Punjab,NORTHERN REGION,,,,,,,,,,,,,,,,
1116,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
1116,Kerala,SOUTHERN REGION,,,,,,,,,,,,,,,,
1116,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
1116,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
1117,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
1117,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
1117,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
1117,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1117,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
1118,Himachal Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1118,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
1118,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
1118,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
1119,Manipur,EASTERN REGION,,,,,,,,,,,,,,,,
1120,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
1120,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
1120,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
1121,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
1122,Manipur,EASTERN REGION,,,,,,,,,,,,,,,,
1122,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
1123,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
1123,Punjab,NORTHERN REGION,,,,,,,,,,,,,,,,
1123,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
1123,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1123,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
1124,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
1124,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
1124,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
1124,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
1124,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
1125,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
1125,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
1125,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
1126,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
1126,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
1126,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
1126,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
1126,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
1127,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
1127,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
1127,Assam,EASTERN REGION,,,,,,,,,,,,,,,,
1127,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
1128,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1128,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
1129,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
1129,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
1130,Tripura,EASTERN REGION,,,,,,,,,,,,,,,,
1131,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
1131,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
1132,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
1132,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
1132,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
1132,Punjab,NORTHERN REGION,,,,,,,,,,,,,,,,
1132,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
1133,Punjab,NORTHERN REGION,,,,,,,,,,,,,,,,
1133,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
1133,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
1133,Punjab,NORTHERN REGION,,,,,,,,,,,,,,,,
1134,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
1135,Tripura,EASTERN REGION,,,,,,,,,,,,,,,,
1135,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
1135,Kerala,SOUTHERN REGION,,,,,,,,,,,,,,,,
1135,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
1136,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
1136,Uttar Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1137,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
1137,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
1137,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
1137,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
1138,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
1138,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
1138,Assam,EASTERN REGION,,,,,,,,,,,,,,,,
1138,Manipur,EASTERN REGION,,,,,,,,,,,,,,,,
1138,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
1139,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
1139,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
1139,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
1139,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
1140,Himachal Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1140,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
1141,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
1141,Himachal Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1141,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
1141,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
1141,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
1142,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
1142,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
1143,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
1143,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
1144,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
1144,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
1144,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
1144,Tripura,EASTERN REGION,,,,,,,,,,,,,,,,
1145,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
1145,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
1145,Kerala,SOUTHERN REGION,,,,,,,,,,,,,,,,
1145,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1146,Uttar Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1146,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
1146,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
1146,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
1146,Himachal Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1147,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
1147,Uttar Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1147,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
1147,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
1147,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
1148,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
1149,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
1149,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
1150,Assam,EASTERN REGION,,,,,,,,,,,,,,,,
1150,Uttar Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1151,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
1151,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
1152,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
1152,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
1152,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
1152,Tripura,EASTERN REGION,,,,,,,,,,,,,,,,
1153,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
1153,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
1153,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
1153,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
1154,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
1154,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
1154,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
1155,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
1156,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
1156,Assam,EASTERN REGION,,,,,,,,,,,,,,,,
1157,Assam,EASTERN REGION,,,,,,,,,,,,,,,,
1157,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
1158,Punjab,NORTHERN REGION,,,,,,,,,,,,,,,,
1159,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
1159,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
1159,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
1160,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
1160,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
1160,Uttar Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1160,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
1161,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1161,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
1161,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
1161,Kerala,SOUTHERN REGION,,,,,,,,,,,,,,,,
1161,Uttar Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1162,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
1162,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
1162,Himachal Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1162,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
1162,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
1163,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1163,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
1163,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
1163,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
1164,Uttar Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1164,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
1164,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
1164,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
1165,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
1165,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
1165,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
1165,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
1166,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
1166,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
1166,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
1167,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
1167,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
1168,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
1168,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
1169,Uttar Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1169,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
1169,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
1170,Uttar Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1171,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
1171,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
1171,Assam,EASTERN REGION,,,,,,,,,,,,,,,,
1171,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
1172,Manipur,EASTERN REGION,,,,,,,,,,,,,,,,
1172,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
1173,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
1173,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
1174,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
1174,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
1175,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
1175,Tripura,EASTERN REGION,,,,,,,,,,,,,,,,
1175,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
1175,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
1176,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
1176,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1177,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1177,Sikkim,EASTERN REGION,,,,,,,,,,,,,,,,
1177,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
1177,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
1178,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
1178,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
1178,Assam,EASTERN REGION,,,,,,,,,,,,,,,,
1179,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
1179,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
1179,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
1179,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
1180,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
1180,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
1181,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
1181,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
1181,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
1181,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
1181,Punjab,NORTHERN REGION,,,,,,,,,,,,,,,,
1182,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
1182,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
1182,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
1182,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
1183,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
1183,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
1183,Sikkim,EASTERN REGION,,,,,,,,,,,,,,,,
1183,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1184,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
1184,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
1184,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
1184,Uttar Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1185,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
1185,Punjab,NORTHERN REGION,,,,,,,,,,,,,,,,
1185,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
1186,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
1186,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
1186,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
1186,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
1187,Punjab,NORTHERN REGION,,,,,,,,,,,,,,,,
1187,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
1187,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
1187,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
1187,Kerala,SOUTHERN REGION,,,,,,,,,,,,,,,,
1188,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
1188,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
1189,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
1189,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
1189,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
1189,Sikkim,EASTERN REGION,,,,,,,,,,,,,,,,
1190,Punjab,NORTHERN REGION,,,,,,,,,,,,,,,,
1190,Himachal Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1190,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
1190,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
1191,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
1191,Kerala,SOUTHERN REGION,,,,,,,,,,,,,,,,
1191,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
1191,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
1192,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
1192,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
1192,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
1193,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
1194,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
1194,Punjab,NORTHERN REGION,,,,,,,,,,,,,,,,
1194,Punjab,NORTHERN REGION,,,,,,,,,,,,,,,,
1194,Uttar Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1195,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
1195,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
1195,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
1195,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
1196,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
1197,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1197,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
1198,Himachal Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1199,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
1199,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
1200,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
1200,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
1200,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
1201,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
1201,Punjab,NORTHERN REGION,,,,,,,,,,,,,,,,
1201,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
1201,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
1201,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
1202,Tripura,EASTERN REGION,,,,,,,,,,,,,,,,
1203,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
1203,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
1203,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
1203,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
1203,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
1204,Assam,EASTERN REGION,,,,,,,,,,,,,,,,
1204,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
1204,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
1205,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
1205,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
1205,Punjab,NORTHERN REGION,,,,,,,,,,,,,,,,
1206,Manipur,EASTERN REGION,,,,,,,,,,,,,,,,
1206,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
1207,Kerala,SOUTHERN REGION,,,,,,,,,,,,,,,,
1208,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
1209,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
1209,West Bengal,EASTERN REGION,,,,,,,,,,,,,,,,
1209,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
1209,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
1210,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
1210,Kerala,SOUTHERN REGION,,,,,,,,,,,,,,,,
1210,Sikkim,EASTERN REGION,,,,,,,,,,,,,,,,
1210,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
1211,Sikkim,EASTERN REGION,,,,,,,,,,,,,,,,
1211,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
1211,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
1211,Uttar Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1212,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
1212,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
1212,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
1212,Assam,EASTERN REGION,,,,,,,,,,,,,,,,
1212,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
1213,Uttar Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1213,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
1213,Himachal Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1213,Himachal Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1214,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
1214,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
1214,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
1214,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
1214,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
1215,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
1216,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
1216,Sikkim,EASTERN REGION,,,,,,,,,,,,,,,,
1216,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
1217,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
1217,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
1217,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
1217,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
1217,Mizoram,EASTERN REGION,,,,,,,,,,,,,,,,
1218,Manipur,EASTERN REGION,,,,,,,,,,,,,,,,
1218,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
1219,Uttaranchal ,NORTHERN REGION,,,,,,,,,,,,,,,,
1220,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
1221,Punjab,NORTHERN REGION,,,,,,,,,,,,,,,,
1221,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
1222,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
1222,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
1222,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1222,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
1222,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
1223,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
1223,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
1224,Arunachal Pradesh,EASTERN REGION,,,,,,,,,,,,,,,,
1225,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
1225,Kerala,SOUTHERN REGION,,,,,,,,,,,,,,,,
1225,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
1226,Punjab,NORTHERN REGION,,,,,,,,,,,,,,,,
1226,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
1226,Sikkim,EASTERN REGION,,,,,,,,,,,,,,,,
1226,Goa,WESTERN REGION,,,,,,,,,,,,,,,,
1227,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
1228,Tamil Nadu,SOUTHERN REGION,,,,,,,,,,,,,,,,
1228,Manipur,EASTERN REGION,,,,,,,,,,,,,,,,
1229,Chhattisgarh,NORTHERN REGION,,,,,,,,,,,,,,,,
1229,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
1229,Sikkim,EASTERN REGION,,,,,,,,,,,,,,,,
1229,Meghalaya,EASTERN REGION,,,,,,,,,,,,,,,,
1229,Manipur,EASTERN REGION,,,,,,,,,,,,,,,,
1230,Manipur,EASTERN REGION,,,,,,,,,,,,,,,,
1230,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
1230,Odisha,EASTERN REGION,,,,,,,,,,,,,,,,
1230,Rajasthan,NORTHERN REGION,,,,,,,,,,,,,,,,
1231,Gujarat,WESTERN REGION,,,,,,,,,,,,,,,,
1232,Punjab,NORTHERN REGION,,,,,,,,,,,,,,,,
1232,Tripura,EASTERN REGION,,,,,,,,,,,,,,,,
1233,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
1234,Andhra Pradesh,SOUTHERN REGION,,,,,,,,,,,,,,,,
1234,Nagaland,EASTERN REGION,,,,,,,,,,,,,,,,
1234,Jharkhand,EASTERN REGION,,,,,,,,,,,,,,,,
1235,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
1236,Madhya Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1236,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
1236,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
1237,Bihar,EASTERN REGION,,,,,,,,,,,,,,,,
1238,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
1238,Maharashtra,WESTERN REGION,,,,,,,,,,,,,,,,
1238,Haryana,NORTHERN REGION,,,,,,,,,,,,,,,,
1238,Karnataka,SOUTHERN REGION,,,,,,,,,,,,,,,,
1239,Himachal Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1239,Himachal Pradesh,NORTHERN REGION,,,,,,,,,,,,,,,,
1239,Telangana,SOUTHERN REGION,,,,,,,,,,,,,,,,
